video_id,title,published_at,keyword,views,likes,comments_count,avg_sentiment,comment_count,views_rank,likes_rank,sentiment_rank,popularity_score,popularity_status
dgEYV2s8Pg4,Biologist Answers Even More Biology Questions From Twitter | Tech Support | WIRED,24/6/2022,biology,513747,23783,1290,1.9,10,0.47797716150081565,0.5818379554105492,0.95,0.6035399673735726,Average
sQK3Yr4Sc_k,Photosynthesis: Crash Course Biology #8,19/3/2012,biology,7428280,74324,6294,1.2,10,0.8553561718325177,0.7765089722675367,0.6,0.7806307775965199,Popular
R1HAEGyk4Co,The Insane Biology of: The Harpy Eagle,30/4/2022,biology,1097006,29581,1264,1,10,0.6068515497553018,0.6247960848287113,0.5,0.5908646003262642,Average
00jbG_cfGuQ,ATP &amp; Respiration: Crash Course Biology #7,12/3/2012,biology,9552698,96215,6430,1.1,10,0.8803697661772703,0.8085916258836324,0.55,0.7927623708537248,Popular
vXp9xKwUihM,How Much Do You Know About &quot;BIOLOGY&quot;?ð±| QUIZ/TRIVIA/QUESTIONS,20/6/2020,biology,90926,1519,124,1.8,10,0.26046764545948886,0.17400761283306146,0.9,0.36243610657966285,Not Popular
HSVUtNRNcS4,&#39;Exobiotica&#39; Explained | Speculative Biology,1/4/2022,biology,383734,17977,564,1.5,10,0.4344752582925503,0.5323545405111474,0.75,0.5269439912996194,Average
SGxDv7XybSo,Evolution from ape to man. From Proconsul to Homo heidelbergensis,18/8/2019,biology,11792862,116596,43591,1.3,10,0.9026644915715063,0.8281674823273518,0.65,0.8297824904839587,Popular
bo2Ape8JHqA,Biology: Digestive System Video,16/2/2009,biology,17716356,132214,5981,1.9,10,0.9260467645459489,0.843936922,0.95,0.9062044589450788,Popular
cj8dDTHGJBY,Eukaryopolis - The City of Animal Cells: Crash Course Biology #4,20/2/2012,biology,5054426,47947,3075,1.3,10,0.8134855899945622,0.7139749864056553,0.65,0.7509352909189777,Popular
NXlTO0dti3k,&#39;Draconology&#39; Explained | Dragon Biology,7/10/2021,biology,747705,43511,1773,1.4,10,0.5394235997824904,0.6911364872213159,0.7,0.617052746,Average
HVT3Y3_gHGg,Water - Liquid Awesome: Crash Course Biology #2,6/2/2012,biology,4613023,48317,3805,1.1,10,0.8047852093529092,0.7156063077759652,0.55,0.7270744970092441,Popular
xvWdIi6_fGg,Cell Biology | DNA Replication ð§¬,29/3/2021,biology,489332,13733,626,2,10,0.47090810222947255,0.4910277324632953,1,0.5827623708537248,Average
ydqReeTV_vk,Evo-Devo (Despacito Biology Parody) | A Capella Science,23/9/2017,biology,4418714,132562,6384,1.4,10,0.7998912452419793,0.845568244,0.7,0.793616096,Popular
jxg-N7Ld3H0,The Biology Behind Bonsai Trees,1/2/2022,biology,1152562,44755,3214,1,10,0.6133768352365416,0.6976617727025557,0.5,0.6159869494290375,Average
F38BmgPcZ_I,Taxonomy: Life&#39;s Filing System - Crash Course Biology #19,4/6/2012,biology,2767666,28907,2438,1.9,10,0.7482327351821643,0.6188145731375748,0.95,0.7497607395323547,Popular
b1t41Q3xRM8,Physics - Basic Introduction,30/12/2020,physics,1778635,42848,1350,1.8,10,0.6927678085916259,0.6889613920609027,0.9,0.7330723219140838,Popular
ISdBAf-ysI0,The Mind Bending Story Of Quantum Physics (Part 1/2) | Spark,20/3/2018,physics,7209027,68035,5549,2,10,0.8526373028820011,0.768352365,1,0.8568243610657966,Popular
TTHazQeM8v8,All physics explained in 15 minutes (worth remembering),7/8/2020,physics,3270832,152531,3469,1.6,10,0.7688961392060902,0.8613376835236541,0.8,0.8028493746601414,Popular
FMM7GWnAv0A,2021&#39;s Biggest Breakthroughs in Physics,22/12/2021,physics,1346386,44412,1210,1.9,10,0.641653072,0.6949429037520392,0.95,0.7193094072865687,Popular
yWMKYID5fr8,What is Physics?,24/1/2016,physics,787667,12527,414,1.5,10,0.5470364328439369,0.4758020663404024,0.75,0.5662588363240892,Average
v-aP1J-BdvE,What If Physics IS NOT Describing Reality?,1/6/2022,physics,880432,29773,3299,1,10,0.567699837,0.6280587275693311,0.5,0.5722675367047309,Average
bUmULlGACEI,Dr. Michio Kaku Answers Physics Questions From Twitter | Tech Support | WIRED,29/7/2021,physics,2817851,126685,4633,1.9,10,0.7514953779227841,0.8374116367591082,0.95,0.8169711799891244,Popular
i_CijGuk7fw,"01 - Introduction to Physics, Part 1 (Force, Motion &amp; Energy) - Online Physics Course",28/8/2018,physics,1071023,22310,1177,1.8,10,0.6014138118542687,0.5682436106579662,0.9,0.6511799891245242,Average
3KC32Vymo0Q,Physicist Explains Dimensions in 5 Levels of Difficulty | WIRED,16/10/2019,physics,8445210,237869,19276,1.1,10,0.8700380641653073,0.8999456226209896,0.55,0.8150027188689505,Popular
ZihywtixUYo,The Map of Physics,28/11/2016,physics,4696990,236557,5640,1.7,10,0.8069603045133225,0.8988580750407831,0.85,0.8431375747688962,Popular
SDxzZHSBhw0,Neil deGrasse Tyson Explains The Weirdness of Quantum Physics,13/3/2021,physics,928585,19509,1072,1.4,10,0.5758564437194127,0.5481239804241436,0.7,0.5923654159869494,Average
jKvjvW6a62c,Physics expert explains how NASA got sound from a black hole,24/8/2022,physics,132960,3379,1381,1.6,10,0.3056008700380642,0.2838499184339315,0.8,0.3979554105492116,Not Popular
ARWBdfWpDyc,Quantum Physics for 7 Year Olds | Dominic Walliman | TEDxEastVan,24/5/2016,physics,2796778,49795,2177,1.6,10,0.7493202827623708,0.720500272,0.8,0.750810223,Popular
1Xp_imnO6WE,5 Fun Physics Phenomena,6/8/2014,physics,6312772,95001,7668,1.1,10,0.8401305057096248,0.8069603045133225,0.55,0.7721533442088091,Popular
hYc97J2MZIo,Will Constructor Theory REWRITE Physics?,20/10/2021,physics,1235556,40750,3577,1.3,10,0.6247960848287113,0.6824361065796629,0.65,0.6471288743882545,Average
-6IgkG5yZfo,Physics Review - Basic Introduction,2/1/2017,physics,844015,10959,525,2,10,0.5562805872756933,0.4535073409461664,1,0.6141924959216967,Average
JpKoT9AgSJo,Physicists At CERN Just Made A Terrifying Discovery That Changes Everything!,10/7/2022,physics,485266,6813,69,0.8,10,0.4698205546492659,0.3800978792822186,0.4,0.42893964110929855,Average
K-Fc08X56R0,3 Perplexing Physics Problems,20/11/2019,physics,9033159,281680,11360,1.5,10,0.8754758020663403,0.9081022294725394,0.75,0.8601685698749321,Popular
ntxC5KMC4y0,Einstein and the Quantum: Entanglement and Emergence,31/3/2022,physics,1429951,18403,1810,1.8,10,0.6481783578031539,0.5361609570418706,0.9,0.6649374660141382,Average
B1GO1HPLp7Y,Physicsâ greatest mystery: Michio Kaku explains the God Equation | Big Think,6/6/2021,physics,2889074,62098,6272,1.8,10,0.7569331158238173,0.7569331158238173,0.9,0.7855464926590539,Popular
0NbBjNiw4tk,Michio Kaku: The Universe in a Nutshell (Full Presentation) | Big Think,15/8/2012,physics,19097087,296448,29736,2,10,0.9298531810766721,0.9113648722131593,1,0.9383360522022839,Popular
CN16j8AHHuk,Wireless Keyboard Prank HACK on Rich Kid Playing Fortnite! (N3ON),23/6/2020,physics,3182375,191691,5795,1.3,10,0.7661772702555737,0.8792822185970636,0.65,0.7768733007069059,Popular
p118YbxFtGg,The physics anomaly no one talks about: What&#39;s up with those neutrinos?,18/9/2021,physics,952869,35004,2726,1.6,10,0.5840130505709625,0.6606851549755302,0.8,0.6502120717781403,Average
c0Ir6O1JB-I,"8 Year Old LOST His GIRLFRIEND To A Rich Kid, So We Confronted Her... (Fortnite)",19/11/2019,physics,14835017,673896,41869,1.4,10,0.9173463839042958,0.953779228,0.7,0.8848069603045133,Popular
mYcLuWHzfmE,The Map of Particle Physics | The Standard Model Explained,1/5/2021,physics,930267,32717,1804,1.8,10,0.5769439912996194,0.6476345840130505,0.9,0.6627623708537249,Average
4i1MUWJoI0U,Thermodynamics: Crash Course Physics #23,15/9/2016,physics,1331141,20329,806,1.7,10,0.636215334,0.557368135,0.85,0.6553181076672105,Average
IzQsYnLz2Gc,7 AMAZING Physics Tricks That You Must See,26/1/2018,physics,8705503,122180,1942,1.8,10,0.8727569331158238,0.8346927678085916,0.9,0.8667862969004895,Popular
aXg3edeUrtc,Physics experiments that changed the world â with Suzie Sheehy,11/8/2022,physics,72517,2012,143,1.9,10,0.23164763458401305,0.20989668297988037,0.95,0.36879282218597065,Not Popular
kpsu9_ql0-M,How Two Physicists Unlocked the Secrets of Two Dimensions,16/8/2022,physics,234454,12994,521,1.7,10,0.37248504622077216,0.48341489940184884,0.85,0.5012669929309408,Average
GBs8e2KRLDg,What Does Quantum Physics Actually Tell Us About the World?,20/7/2022,physics,106305,1346,198,1.1,10,0.27623708537248504,0.16095704187058185,0.55,0.2964056552474171,Not Popular
Ewp4HvlzNs0,Gifting a 9 Year Old MAX Battle Pass!,12/6/2022,physics,278584,7355,711,1.7,10,0.3953235454051115,0.3915171288743883,0.85,0.4851169113648722,Average
k-vm3ZWnMWk,Can Life Really Be Explained By Physics? (featuring Prof. Brian Cox),8/4/2022,physics,761574,25394,2940,1.8,10,0.5432300163132137,0.5943447525829255,0.9,0.6299184339314845,Average
3lTQqEehEhI,Modern Physics || Modern Physics Full Lecture Course,14/9/2020,physics,745050,21123,560,1.9,10,0.5377922784121806,0.5633496465470365,0.95,0.6279010331702013,Average
TFlVWf8JX4A,Electric Charge: Crash Course Physics #25,29/9/2016,physics,1875721,26210,856,1.4,10,0.6998368678629691,0.5997824904839587,0.7,0.6698531810766721,Average
77ZF50ve6rs,When a physics teacher knows his stuff !!,4/3/2016,physics,42252029,1194852,16417,1.9,10,0.9575856443719413,0.9717237629146275,0.95,0.9603099510603588,Popular
Y5dylh2aOiw,Amazing Physics Toys/Gadgets 1,26/2/2022,physics,13829574,188472,5901,1.9,10,0.9113648722131593,0.8776508972267537,0.95,0.9089777052746058,Popular
pJpOxIksxXU,I Met RICH KID In Real Life...,6/8/2021,physics,495065,11961,334,0.6,10,0.4719956498096792,0.47090810222947255,0.3,0.4372702555736813,Average
2WPA1L9uJqo,What is the SchrÃ¶dinger Equation? A basic introduction to Quantum Mechanics,14/4/2022,physics,596902,11420,896,2,10,0.5046220772158782,0.4622077215878195,1,0.5909733550842848,Average
iDgJD-MarvU,Physicists At CERN Just Made An Incredible Discovery That Changes Everything,4/7/2022,physics,858731,10960,109,0.9,10,0.5611745513866232,0.4540511147362697,0.45,0.5068026101141925,Average
Qi9ys2j1ncg,Asking a Theoretical Physicist About the Physics of Consciousness | Roger Penrose &amp; Jordan Peterson,14/4/2022,physics,1089328,31942,7562,1.5,10,0.6052202283849919,0.6421968461120174,0.75,0.6452691680261012,Average
jxi-3WvWvGM,I Made RICH KID Say **** For The First Time... (Fortnite),28/12/2020,physics,1546801,66353,2001,0.6,10,0.6639477977161501,0.766721044,0.3,0.6219902120717782,Average
dHjWVlfNraM,Kinematics In One Dimension - Physics,31/5/2021,physics,451843,7687,237,1.8,10,0.4600326264274062,0.40076128330614463,0.9,0.5302446982055465,Average
LDTe8uFqbws,"Frank Wilczek: Physics of Quarks, Dark Matter, Complexity, Life &amp; Aliens | Lex Fridman Podcast #187",29/5/2021,physics,652244,9154,1201,1.5,10,0.5193039695486678,0.4279499728113105,0.75,0.5380369766177271,Average
SiHeMrHDlzs,Minecraft Physics Had an Update..,26/2/2022,physics,482269,11249,393,1.5,10,0.4687330070690593,0.45840130505709625,0.75,0.5218868950516585,Average
pL2YfC-22Uc,"Static &amp; Kinetic Friction, Tension, Normal Force, Inclined Plane &amp; Pulley System Problems - Physics",29/8/2016,physics,1539948,20361,770,1.7,10,0.6623164763458401,0.5579119086460033,0.85,0.6685318107667211,Average
dHsxkaxRfnE,15 Craziest Things That Defy the Laws of Physics,28/7/2022,physics,1267276,12193,196,1.7,10,0.6286025013594345,0.47417074497009243,0.85,0.626552474,Average
g550H4e5FCY,"Newton&#39;s Law of Motion - First, Second &amp; Third - Physics",9/1/2017,physics,1761493,27575,971,1.7,10,0.6911364872213159,0.6101141924959217,0.85,0.6986025013594345,Popular
4JXjqaN97IY,Leonard Susskind Marrying Quantum Physics &amp; General Relativity,18/6/2022,physics,30388,962,100,1.2,10,0.12941816204458945,0.12669929309407288,0.6,0.22271886895051657,Not Popular
BickMFHAZR0,How Trees Bend the Laws of Physics,30/10/2012,physics,4235793,139552,7764,1.4,10,0.7933659597607395,0.8531810766721044,0.7,0.7926373028820011,Popular
V2dPq92LToE,"RICH KID Tried To DATE My CRUSH, So I Did This... (Fortnite)",26/1/2020,physics,2029047,159719,4673,1.5,10,0.7096247960848288,0.866231648,0.75,0.7646818923327896,Popular
Tzl0ELY_TiM,What is Computer Science?,28/2/2017,computer science,1248957,26902,1190,1.9,10,0.6253398586188146,0.6073953235454052,0.95,0.6848885263730289,Popular
zOjov-2OZ0E,Introduction to Programming and Computer Science - Full Course,21/4/2020,computer science,4849924,131961,3037,1.8,10,0.8102229472539424,0.8433931484502447,0.9,0.8381294181620447,Popular
SzJ46YA_RaA,Map of Computer Science,6/9/2017,computer science,4801805,202969,3572,1.7,10,0.8091353996737357,0.8841761827079935,0.85,0.839820555,Popular
ReVeUvwTGdU,3 years of Computer Science in 8 minutes,24/7/2018,computer science,7004107,186881,8575,1.3,10,0.8488308863512779,0.87656335,0.65,0.817384448,Popular
EJiVWoFk8GA,An Entire Computer Science Degree in 12 Minutes,6/8/2022,computer science,165623,10317,757,1.5,10,0.3322457857531267,0.4426318651441001,0.75,0.4489124524197934,Average
fOGdb1CTu5c,Computer Scientist Explains One Concept in 5 Levels of Difficulty | WIRED,18/1/2022,computer science,4991078,128268,4356,1.6,10,0.8123980424143556,0.8395867319195215,0.8,0.8180750407830343,Popular
O5nskjZ_GoI,Early Computing: Crash Course Computer Science #1,22/2/2017,computer science,3134189,62009,1740,1.6,10,0.7645459488852637,0.756389342,0.8,0.769189777,Popular
A45p5e86Lpw,Computer Science in 10 Minutes,21/9/2020,computer science,374241,24508,1455,1.2,10,0.4317563893420337,0.5894507884719956,0.6,0.5127134312126156,Average
k0GlqFrRQI0,Computer Science degree: What you need to know,1/6/2020,computer science,215489,6806,774,1.6,10,0.36541598694942906,0.37955410549211527,0.8,0.45657422512234913,Average
5q87K1WaoFI,Computer Scientist Explains Machine Learning in 5 Levels of Difficulty | WIRED,18/8/2021,computer science,1407319,42940,1735,1.5,10,0.6454594888526373,0.6897770527460576,0.75,0.6796628602501359,Average
dh7IwmBQZeI,My Computer Science Degree in 8 Minutes,8/11/2021,computer science,318419,13004,376,2,10,0.4159869494290375,0.4839586731919521,1,0.5531810766721044,Average
2VpDcjFshJI,Computer Science Careers and Subfields,21/8/2017,computer science,351985,8864,326,1.8,10,0.4257748776508972,0.4230560087003806,0.9,0.5198042414355628,Average
xa6me8wou_k,My Regrets as a Computer Science Student,3/7/2019,computer science,1732512,63890,2427,1,10,0.6873300706905927,0.7623708537248505,0.5,0.6723762914627515,Average
AnVBCyzNgaU,What Is Computer Science?,15/7/2016,computer science,198844,2143,77,1.5,10,0.3572593800978793,0.21859706362153344,0.75,0.3942088091353997,Not Popular
FpMNs7H24X0,Computer science is for everyone | Hadi Partovi | TEDxRainier,8/12/2014,computer science,759857,10846,380,1.8,10,0.5421424687330071,0.4524197933659598,0.9,0.5867971723762915,Average
c-41IY0bOGU,Is a Computer Science Degree Worth It?,5/3/2020,computer science,302924,11672,1285,1.8,10,0.40728656878738445,0.46547036432843936,0.9,0.523284394,Average
9uASADiYe_8,2021&#39;s Biggest Breakthroughs in Math and Computer Science,23/12/2021,computer science,950825,33558,814,1.9,10,0.5829255029907559,0.6530723219140837,0.95,0.677384448,Average
OhuduvuenYQ,Top 10 BEST Career Paths For Computer Science Majors ($100k+ Jobs),16/6/2022,computer science,16115,752,53,1.6,10,0.077759652,0.10277324632952692,0.8,0.22971179989124527,Not Popular
gI-qXk7XojA,Boolean Logic &amp; Logic Gates: Crash Course Computer Science #3,8/3/2017,computer science,2302755,47204,1277,1.8,10,0.7215878194671017,0.71016857,0.9,0.7538444806960305,Popular
k6U-i4gXkLM,"Lec 1 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",20/8/2009,computer science,6091315,61813,3416,1.9,10,0.8341489940184883,0.7558455682436107,0.95,0.8338281674823274,Popular
ywBD6HiD8vQ,6 Reasons Why Computer Science is the Best Major,6/11/2020,computer science,97136,4557,379,1.5,10,0.265905383,0.32408917890157696,0.75,0.3801794453507341,Not Popular
sdDklIYkWA0,Computer Science Degree Vs Computer Engineering Degree (Which Is Better?),18/6/2022,computer science,37830,1514,251,1.4,10,0.15225666122892875,0.17346383904295812,0.7,0.26816748232735177,Not Popular
TOSxb5aXKlk,5 Things I Wish I Knew Before Majoring in Computer Science,14/7/2020,computer science,56994,2596,177,1.4,10,0.20010875475802067,0.24361065796628603,0.7,0.31313757476889614,Not Popular
G6IN2UxMFpU,Things New Computer Science Students Need to Know,7/9/2020,computer science,113080,7452,581,1.8,10,0.28602501359434473,0.39477977161500816,0.9,0.44144643828167485,Average
eSFA1Fp8jcU,The Math Needed for Computer Science,21/4/2018,computer science,1754969,59163,1583,1,10,0.6889613920609027,0.7482327351821643,0.5,0.6689505165851006,Average
rkZzg7Vowao,The Man Who Revolutionized Computer Science With Math,17/5/2022,computer science,1345420,62172,1458,1.9,10,0.6405655247417075,0.758020663,0.95,0.737688961,Popular
5jmN_tBS0t4,Computer science education: why does it suck so much and what if it didnât? | Ashley Gavin | TEDxNYU,21/7/2015,computer science,610308,11911,1388,1.3,10,0.5095160413268081,0.4698205546492659,0.65,0.5257041870581838,Average
FPu2S_qEN5s,Should YOU Major In Computer Science? (2022),27/8/2019,computer science,525081,16747,1532,1.2,10,0.4817835780315389,0.5220228384991843,0.6,0.5174986405655247,Average
rL8X2mlNHPM,Intro to Algorithms: Crash Course Computer Science #13,24/5/2017,computer science,1515048,28944,775,1.7,10,0.6612289287656336,0.6193583469276781,0.85,0.6864219684611202,Popular
D1qnuKSfPOg,What You Need to Succeed in Computer Science,24/11/2020,computer science,82596,4849,197,1.9,10,0.24469820554649266,0.3349646547036433,0.95,0.41283849918433935,Not Popular
LFKZLXVO-Dg,Introduction to Graph Theory: A Computer Science Perspective,14/6/2020,computer science,362229,13406,314,1.7,10,0.4274061990212072,0.48722131593257206,0.85,0.5298694942903752,Average
M85EcbfhH9A,Day in the Life of a Computer Science Student at Waterloo,12/8/2022,computer science,17156,1149,146,1.9,10,0.082109842,0.14246873300706905,0.95,0.27379554105492115,Not Popular
H565avw-ufk,The Computer Science Iceberg Explained (Part 1),6/2/2022,computer science,437660,27889,962,1.7,10,0.45459488852637303,0.6133768352365416,0.85,0.581310495,Average
z3o6yEzcnLc,Computer Science isn&#39;t programming! // How to become a Master Programmer // Featuring Dr Chuck,10/4/2022,computer science,327463,10292,653,1.6,10,0.42088091353996737,0.44208809135399674,0.8,0.5030668841761827,Average
LtoBGQPuu1c,Computer Science Terminology,8/11/2018,computer science,135056,5213,145,1.9,10,0.3072321914083741,0.34964654703643283,0.95,0.4485100598151169,Average
bJCzuGbg4s4,My HONEST College Advice For Computer Science Majors // as a senior computer science student,27/12/2021,computer science,24612,909,32,1.5,10,0.10929853181076672,0.12180532898314302,0.75,0.2411908646003263,Not Popular
1GSjbWt0c9M,Representing Numbers and Letters with Binary: Crash Course Computer Science #4,15/3/2017,computer science,1530735,30095,1186,1.7,10,0.6617727025557368,0.6334964654703643,0.85,0.6909352909189778,Popular
fpnE6UAfbtU,Registers and RAM: Crash Course Computer Science #6,29/3/2017,computer science,1672442,37041,1190,1.6,10,0.6769983686786297,0.6693855356171833,0.8,0.6993148450244698,Popular
ReQdX04S00w,Is Computer Science Right for You?,24/2/2022,computer science,872859,61424,692,1.5,10,0.5638934203371397,0.7542142468733007,0.75,0.6582109842305601,Average
aDfqRbGk_Yk,Everything You Need to Know as a Computer Science Student,22/11/2019,computer science,179728,6557,215,1.6,10,0.3404023926046765,0.3746601413811854,0.8,0.4425992387166939,Average
GiDsjIBOVoA,The Traveling Salesman Problem: When Good Enough Beats Perfect,26/7/2022,computer science,143959,7812,408,1.4,10,0.31484502446982054,0.40348015225666123,0.7,0.4184665579119087,Average
ec5vegLMkTM,Online Computer Science Bachelor&#39;s - Colorado State University,20/1/2021,computer science,83073,32,5,1,3,0.24687330070690594,0.009244154,0.5,0.2262098966829799,Not Popular
LN0ucKNX0hc,Electronic Computing: Crash Course Computer Science #2,1/3/2017,computer science,1750656,32189,878,1.9,10,0.6884176182707994,0.6460032626427407,0.95,0.7280097879282219,Popular
DUnjnfcpn3M,My College Advice for Computer Science Majors (after graduating 6 years ago),10/6/2020,computer science,282641,11395,542,1.2,10,0.39749864056552475,0.46166394779771613,0.6,0.4572485046220772,Average
zg9ih6SVACc,Data Structures - Computer Science Course for Beginners,8/9/2020,computer science,939411,22667,588,1.7,10,0.5802066340402393,0.5736813485589994,0.85,0.6322077215878195,Average
yKJz5IntDW8,Conquering Math as a Computer Science Student,10/8/2018,computer science,95826,4440,307,1.6,10,0.26508972267536707,0.320826536,0.8,0.38879282218597067,Not Popular
mQqVCYDD3sA,Kirbyâs Dream Buffet â Overview Trailer â Nintendo Switch,11/8/2022,nintendo,1115596,40994,3946,2,10,0.6095704187058184,0.6829798803697662,1,0.709679173,Popular
zDZAbmxP7Yw,Sonic Frontiers - Story Trailer - Nintendo Switch,23/8/2022,nintendo,655844,33773,4225,1.8,10,0.519847743,0.6547036432843937,0.9,0.6363349646547036,Average
Yaf9h-Rceus,Top 10 Nintendo 3DS Games| The Completionist,24/8/2022,nintendo,87181,5333,883,1.9,10,0.25502990755845567,0.35019032082653617,0.95,0.4225720500271887,Average
aiuIZN0KDFQ,Splatoon 3 Direct - Nintendo Switch,10/8/2022,nintendo,2467290,93512,11770,1.8,10,0.732463295,0.8053289831430125,0.9,0.7878303425774877,Popular
z7SGxS0h8YQ,Nintendo&#39;s Surprising Event Revealed And Tons of New Games Get Announced | News Wave,24/8/2022,nintendo,86658,4996,791,1.3,10,0.25394235997824904,0.3420337139749864,0.65,0.35958129418162044,Not Popular
dKB3WXRWTCM,Nintendo Direct Mini: Partner Showcase | 6.28.2022,28/6/2022,nintendo,2745019,93420,11201,1.9,10,0.7471451876019576,0.8047852093529092,0.95,0.8050081566068514,Popular
I0wIauQ0wMs,We&#39;ve Played Splatoon 3 - Is It Any Good?,24/8/2022,nintendo,51017,2677,390,1.8,10,0.18325176726481784,0.24877650897226752,0.9,0.34625883632408916,Not Popular
xBly7QHQkYA,Mario Kart 8 Deluxe â Booster Course Pass - Wave 2 Release Date - Nintendo Switch,28/7/2022,nintendo,2173854,88302,10753,1.8,10,0.7150625339858618,0.7988036976617727,0.9,0.7771723762914627,Popular
uS5exTLvQVo,Nintendo Switch OLED Kirby Edition,24/8/2022,nintendo,9269,959,87,1.4,10,0.045676998,0.1258836324089179,0.7,0.20060358890701468,Not Popular
hoHvpS2x8us,Xenoblade Chronicles 3 Direct - Nintendo Switch,22/6/2022,nintendo,848504,27953,6430,2,10,0.557368135,0.6139206090266449,1,0.6628602501359435,Average
_sapOflid6o,ON A JOUE A SPLATOON 3 EN AVANT PREMIERE SUR NINTENDO SWITCH !,24/8/2022,nintendo,59232,3465,317,1.6,10,0.20717781402936378,0.28874388254486133,0.8,0.3502120717781403,Not Popular
QrW6gVz7H5M,Denuvo Is Bringing DRM To Nintendo Switch - And This Is NOT GOOD!,24/8/2022,nintendo,37340,2208,837,0.6,10,0.1506253398586188,0.2234910277324633,0.3,0.2023599782490484,Not Popular
U_VQPOYJxpI,Nintendo Switch games that will be NOSTALGIC...,24/8/2022,nintendo,71578,7455,160,1.3,10,0.22947253942359977,0.39559543230016314,0.65,0.36341489940184885,Not Popular
tDdvopwhCaE,LEGO Star Wars: The Skywalker Saga Nintendo Switch NEW PATCH Review!,23/8/2022,nintendo,17418,697,120,1.4,10,0.084284937,0.095160413,0.7,0.21069059271343119,Not Popular
DtMOAvOWTvY,Deep Cut: Anarchy Rainbow - Splatoon 3 - Nintendo Switch,10/8/2022,nintendo,1310018,59959,5338,1.8,10,0.6340402392604676,0.7509516041326808,0.9,0.722305601,Popular
96mrgd8-3yE,"ð¨ DÃPÃCHEZ-VOUS ð¨ Ces PROMOS disparaissent bientÃ´t du PS Store, Xbox Store, Nintendo eShop...",24/8/2022,nintendo,13184,406,57,0.7,10,0.066884176,0.058183796,0.35,0.12089722675367046,Not Popular
cCyPBq_u638,Nintendo&#39;s Big Switch Reveal Means No Direct? + PSVR 2 Coming Soon!,23/8/2022,nintendo,36948,1897,349,1.5,10,0.1500815660685155,0.2039151712887439,0.75,0.28621533442088093,Not Popular
T17B7v6T8W4,This &quot;Nintendo Switch Lite OLED PRO&quot; can play ANYTHING!,23/8/2022,nintendo,156610,7166,897,1.6,10,0.32680804785209355,0.3860793909733551,0.8,0.43922784121805336,Average
QkQ2TlVoXVg,Splatoon 3 Direct â 10/08/2022,10/8/2022,nintendo,112040,4122,567,1.6,10,0.2849374660141381,0.30777596519847744,0.8,0.39480152256661233,Not Popular
y9b2vxjP0po,Nintendo Switch: Unboxing &amp; Review,9/3/2017,nintendo,5370346,54951,6290,1.7,10,0.8205546492659054,0.7362697117998912,0.85,0.8011582381729201,Popular
LL2H1ksXocA,Nintendo Switch ATTENTION HOGWARTS LEGACY DIFFERENCES ð±ââ ï¸ &amp; COLLECTOR Ã  300â¬ &amp; PAS SUR SWITCH â,24/8/2022,nintendo,11630,760,80,1.3,10,0.059271343121261554,0.10386079390973355,0.65,0.19079390973355084,Not Popular
tOtVkaGqtbQ,18 AMAZING Nintendo Switch secrets! ð¥ð±ð¤¯,31/7/2022,nintendo,180396,3769,590,1.9,10,0.34094616639477976,0.29961935834692766,0.95,0.4503588907014682,Average
TlBU5LfBEcM,Nintendo Switch OLED Review Vs Original | One Month Later,3/11/2021,nintendo,566503,8058,662,1.7,10,0.49320282762370854,0.4083741163675911,0.85,0.5391136487221316,Average
ojiBuA97rdc,PokÃ©mon Presents | 08.03.2022,3/8/2022,nintendo,3432799,119930,11926,1.7,10,0.7732463295269169,0.8308863512778684,0.85,0.80588907,Popular
q6S7VOi3E5k,Evolution of Nintendo [1889-2022],6/3/2021,nintendo,8295441,92823,5623,1.8,10,0.867862969,0.8036976617727025,0.9,0.8550407830342578,Popular
JDB-Vm4eqTk,Splatoon 3: Early Switch Multiplayer Hands-on - How Is Nintendo&#39;s Shooter Shaping Up?,24/8/2022,nintendo,46065,2104,481,1.9,10,0.17346383904295812,0.21533442088091354,0.95,0.3413322457857531,Not Popular
46C33cO4A3c,OLED Nintendo Switch Unboxing!,15/11/2021,nintendo,640120,20892,976,2,10,0.5171288743882545,0.5609026644915716,1,0.6268352365415988,Average
aJ8ZOtE--_g,The WEIRD Nintendo Switch Accessories on Amazon,29/9/2021,nintendo,2750006,79878,3067,1.6,10,0.7476889613920609,0.7895595432300163,0.8,0.7707123436650354,Popular
28RxpkcVAFw,"I Customized A Nintendo Switch In 10 Hours, 1 Hour, 10 Minutes, 1 Minute &amp; 10 Seconds - Challenge",28/2/2021,nintendo,31667627,565673,35186,2,10,0.9472539423599783,0.9472539423599783,1,0.9578031538879825,Popular
sgNyDjjDCD4,Nintendo employees when their joycons drift,26/2/2021,nintendo,6058858,350411,15822,0.6,10,0.83360522,0.9222403480152257,0.3,0.7534747145187601,Popular
kmgWldPQ6t0,Nintendo BIG ANNOUNCEMENT Revealed Just Nowâ¦,23/8/2022,nintendo,55298,2179,324,1.9,10,0.19575856443719414,0.22022838499184338,0.95,0.3539477977161501,Not Popular
AsuXEeDKRoQ,Top 10 Must Have Nintendo Switch Games! 2022 Guide,17/5/2022,nintendo,621651,7785,331,1.6,10,0.5133224578575313,0.4023926046764546,0.8,0.53737901,Average
